timestamp,power_watt
2025-10-10T12:50:25+02:00,597.1150000000001
2025-10-10T12:50:26+02:00,595.357
2025-10-10T12:50:27+02:00,595.1499999999999
2025-10-10T12:50:28+02:00,594.4849999999999
2025-10-10T12:50:29+02:00,593.5540000000001
2025-10-10T12:50:30+02:00,591.789
2025-10-10T12:50:31+02:00,585.8610000000001
2025-10-10T12:50:32+02:00,583.5809999999998
2025-10-10T12:50:33+02:00,583.313
2025-10-10T12:50:34+02:00,578.024
2025-10-10T12:50:35+02:00,577.2150000000003
2025-10-10T12:50:36+02:00,579.043
2025-10-10T12:50:37+02:00,581.06
2025-10-10T12:50:38+02:00,577.34
2025-10-10T12:50:39+02:00,574.0439999999998
2025-10-10T12:50:40+02:00,575.677
2025-10-10T12:50:41+02:00,572.5299999999999
2025-10-10T12:50:42+02:00,569.9484848484849
2025-10-10T12:50:43+02:00,566.3729999999999
2025-10-10T12:50:44+02:00,567.936
2025-10-10T12:50:45+02:00,569.9919999999998
2025-10-10T12:50:46+02:00,570.267
2025-10-10T12:50:47+02:00,571.575
2025-10-10T12:50:48+02:00,572.8220000000003
2025-10-10T12:50:49+02:00,571.1759999999998
2025-10-10T12:50:50+02:00,570.9500000000003
2025-10-10T12:50:51+02:00,566.802
2025-10-10T12:50:52+02:00,560.8140000000003
2025-10-10T12:50:53+02:00,561.4850000000001
2025-10-10T12:50:54+02:00,560.6800000000001
2025-10-10T12:50:55+02:00,563.276
2025-10-10T12:50:56+02:00,561.7660000000002
2025-10-10T12:50:57+02:00,560.5449999999998
2025-10-10T12:50:58+02:00,556.2940000000003
2025-10-10T12:50:59+02:00,555.293
2025-10-10T12:51:00+02:00,556.3080000000002
2025-10-10T12:51:01+02:00,553.9840000000003
2025-10-10T12:51:02+02:00,553.4500000000003
2025-10-10T12:51:03+02:00,553.8800000000002
2025-10-10T12:51:04+02:00,551.3480000000001
2025-10-10T12:51:05+02:00,551.706
2025-10-10T12:51:06+02:00,548.865
2025-10-10T12:51:07+02:00,550.4039999999999
2025-10-10T12:51:08+02:00,550.0040000000001
2025-10-10T12:51:09+02:00,550.0659999999997
2025-10-10T12:51:10+02:00,549.2210000000001
2025-10-10T12:51:11+02:00,549.4129999999998
2025-10-10T12:51:12+02:00,547.9700000000001
2025-10-10T12:51:13+02:00,546.951
2025-10-10T12:51:14+02:00,544.7880000000001
2025-10-10T12:51:15+02:00,543.7689999999998
2025-10-10T12:51:16+02:00,543.2710000000002
2025-10-10T12:51:17+02:00,544.5169999999999
2025-10-10T12:51:18+02:00,542.3879999999999
2025-10-10T12:51:19+02:00,542.3999999999999
2025-10-10T12:51:20+02:00,539.2960000000002
2025-10-10T12:51:21+02:00,537.8449999999999
2025-10-10T12:51:22+02:00,538.137
2025-10-10T12:51:23+02:00,534.5839999999996
2025-10-10T12:51:24+02:00,535.9570000000001
2025-10-10T12:51:25+02:00,535.703
2025-10-10T12:51:26+02:00,538.241
2025-10-10T12:51:27+02:00,538.7100000000004
2025-10-10T12:51:28+02:00,538.4750000000001
2025-10-10T12:51:29+02:00,538.8880000000001
2025-10-10T12:51:30+02:00,544.1920000000001
2025-10-10T12:51:31+02:00,543.1909999999998
2025-10-10T12:51:32+02:00,545.0239999999999
2025-10-10T12:51:33+02:00,546.9689999999999
2025-10-10T12:51:34+02:00,544.4000000000001
2025-10-10T12:51:35+02:00,543.288
2025-10-10T12:51:36+02:00,539.6479999999998
2025-10-10T12:51:37+02:00,538.401
2025-10-10T12:51:38+02:00,539.3270000000001
2025-10-10T12:51:39+02:00,539.5179999999998
2025-10-10T12:51:40+02:00,538.948
2025-10-10T12:51:41+02:00,535.5139999999999
2025-10-10T12:51:42+02:00,535.5949999999999
2025-10-10T12:51:43+02:00,535.5559999999999
2025-10-10T12:51:44+02:00,535.0369999999998
2025-10-10T12:51:45+02:00,534.5849999999999
2025-10-10T12:51:46+02:00,530.2829999999999
2025-10-10T12:51:47+02:00,533.072
2025-10-10T12:51:48+02:00,531.5079999999999
2025-10-10T12:51:49+02:00,529.6450000000001
2025-10-10T12:51:50+02:00,531.428
2025-10-10T12:51:51+02:00,530.049
2025-10-10T12:51:52+02:00,527.2299999999999
2025-10-10T12:51:53+02:00,528.8280000000001
2025-10-10T12:51:54+02:00,527.1169999999998
2025-10-10T12:51:55+02:00,527.0880000000002
2025-10-10T12:51:56+02:00,524.3140000000002
2025-10-10T12:51:57+02:00,526.7549999999999
2025-10-10T12:51:58+02:00,522.9240000000001
2025-10-10T12:51:59+02:00,525.6289999999999
2025-10-10T12:52:00+02:00,523.0060606060605
2025-10-10T12:52:01+02:00,522.5219999999997
2025-10-10T12:52:02+02:00,523.041
2025-10-10T12:52:03+02:00,521.4040000000002
2025-10-10T12:52:04+02:00,522.7409999999999
2025-10-10T12:52:05+02:00,523.1279999999998
2025-10-10T12:52:06+02:00,524.43
2025-10-10T12:52:07+02:00,523.1970297029703
2025-10-10T12:52:08+02:00,523.5509999999999
2025-10-10T12:52:09+02:00,522.39
2025-10-10T12:52:10+02:00,519.2650000000002
2025-10-10T12:52:11+02:00,521.5790000000001
2025-10-10T12:52:12+02:00,523.789
2025-10-10T12:52:13+02:00,522.933
2025-10-10T12:52:14+02:00,521.8100000000001
2025-10-10T12:52:15+02:00,521.4789999999998
2025-10-10T12:52:16+02:00,520.2790000000001
2025-10-10T12:52:17+02:00,522.9000000000002
2025-10-10T12:52:18+02:00,522.53
2025-10-10T12:52:19+02:00,523.6639999999998
2025-10-10T12:52:20+02:00,523.886
2025-10-10T12:52:21+02:00,523.6209999999999
2025-10-10T12:52:22+02:00,523.3380000000001
2025-10-10T12:52:23+02:00,523.3309999999998
2025-10-10T12:52:24+02:00,523.235
2025-10-10T12:52:25+02:00,523.5510000000002
2025-10-10T12:52:26+02:00,521.2130000000001
2025-10-10T12:52:27+02:00,523.1210000000001
2025-10-10T12:52:28+02:00,523.7949999999996
2025-10-10T12:52:29+02:00,523.8650000000001
2025-10-10T12:52:30+02:00,524.391
2025-10-10T12:52:31+02:00,520.4159999999999
2025-10-10T12:52:32+02:00,518.35
2025-10-10T12:52:33+02:00,520.9240000000001
2025-10-10T12:52:34+02:00,521.7019999999999
2025-10-10T12:52:35+02:00,520.7689999999997
2025-10-10T12:52:36+02:00,520.8909999999998
2025-10-10T12:52:37+02:00,520.708
2025-10-10T12:52:38+02:00,523.068
2025-10-10T12:52:39+02:00,521.9899999999999
2025-10-10T12:52:40+02:00,523.34
2025-10-10T12:52:41+02:00,523.6809999999998
2025-10-10T12:52:42+02:00,522.1120000000001
2025-10-10T12:52:43+02:00,522.8679999999999
2025-10-10T12:52:44+02:00,523.4209999999999
2025-10-10T12:52:45+02:00,523.378
2025-10-10T12:52:46+02:00,523.3869999999998
2025-10-10T12:52:47+02:00,522.6460000000002
2025-10-10T12:52:48+02:00,523.5149999999998
2025-10-10T12:52:49+02:00,525.6569999999999
2025-10-10T12:52:50+02:00,523.275
2025-10-10T12:52:51+02:00,524.855
2025-10-10T12:52:52+02:00,524.4849999999999
2025-10-10T12:52:53+02:00,524.785
2025-10-10T12:52:54+02:00,525.931
2025-10-10T12:52:55+02:00,524.2629999999999
2025-10-10T12:52:56+02:00,524.1530000000001
2025-10-10T12:52:57+02:00,524.112
2025-10-10T12:52:58+02:00,522.6659999999999
2025-10-10T12:52:59+02:00,523.7779999999999
2025-10-10T12:53:00+02:00,522.8729999999998
2025-10-10T12:53:01+02:00,523.627
2025-10-10T12:53:02+02:00,525.1600000000002
2025-10-10T12:53:03+02:00,525.9360000000001
2025-10-10T12:53:04+02:00,522.349
2025-10-10T12:53:05+02:00,528.933
2025-10-10T12:53:06+02:00,527.5560000000003
2025-10-10T12:53:07+02:00,527.8850000000001
2025-10-10T12:53:08+02:00,527.6750000000002
2025-10-10T12:53:09+02:00,527.6109999999999
2025-10-10T12:53:10+02:00,527.493
2025-10-10T12:53:11+02:00,528.4910000000002
2025-10-10T12:53:12+02:00,527.006
2025-10-10T12:53:13+02:00,526.776
2025-10-10T12:53:14+02:00,529.8220000000002
2025-10-10T12:53:15+02:00,528.633
2025-10-10T12:53:16+02:00,527.912
2025-10-10T12:53:17+02:00,528.461
2025-10-10T12:53:18+02:00,526.4700000000003
2025-10-10T12:53:19+02:00,530.3400000000003
2025-10-10T12:53:20+02:00,527.017
2025-10-10T12:53:21+02:00,528.2079999999999
2025-10-10T12:53:22+02:00,526.1899999999997
2025-10-10T12:53:23+02:00,524.545
2025-10-10T12:53:24+02:00,525.0299999999997
2025-10-10T12:53:25+02:00,529.087
2025-10-10T12:53:26+02:00,530.0670000000002
2025-10-10T12:53:27+02:00,529.974
2025-10-10T12:53:28+02:00,527.1320000000001
2025-10-10T12:53:29+02:00,529.706
2025-10-10T12:53:30+02:00,531.2570000000001
2025-10-10T12:53:31+02:00,527.6489999999999
2025-10-10T12:53:32+02:00,528.6169999999998
2025-10-10T12:53:33+02:00,530.4520000000001
2025-10-10T12:53:34+02:00,529.4559999999998
2025-10-10T12:53:35+02:00,530.6360000000001
2025-10-10T12:53:36+02:00,531.214
2025-10-10T12:53:37+02:00,529.924
2025-10-10T12:53:38+02:00,529.1840000000002
2025-10-10T12:53:39+02:00,530.812
2025-10-10T12:53:40+02:00,530.9409999999998
2025-10-10T12:53:41+02:00,530.4250000000001
2025-10-10T12:53:42+02:00,531.0930000000001
2025-10-10T12:53:43+02:00,530.787
2025-10-10T12:53:44+02:00,531.3609999999998
2025-10-10T12:53:45+02:00,528.1620000000004
2025-10-10T12:53:46+02:00,529.9339999999999
2025-10-10T12:53:47+02:00,525.9159999999999
2025-10-10T12:53:48+02:00,531.2529999999999
2025-10-10T12:53:49+02:00,530.684
2025-10-10T12:53:50+02:00,531.7839999999998
2025-10-10T12:53:51+02:00,529.4869999999999
2025-10-10T12:53:52+02:00,528.0419999999998
2025-10-10T12:53:53+02:00,531.788
2025-10-10T12:53:54+02:00,530.7820000000002
2025-10-10T12:53:55+02:00,530.7549999999998
2025-10-10T12:53:56+02:00,531.387
2025-10-10T12:53:57+02:00,532.8930000000001
2025-10-10T12:53:58+02:00,530.8519999999996
2025-10-10T12:53:59+02:00,532.8549999999999
2025-10-10T12:54:00+02:00,533.187
2025-10-10T12:54:01+02:00,535.4850000000001
2025-10-10T12:54:02+02:00,536.4839999999997
2025-10-10T12:54:03+02:00,532.3710000000002
2025-10-10T12:54:04+02:00,533.0149999999999
2025-10-10T12:54:05+02:00,534.281
2025-10-10T12:54:06+02:00,534.3739999999999
2025-10-10T12:54:07+02:00,536.337
2025-10-10T12:54:08+02:00,530.5680000000002
2025-10-10T12:54:09+02:00,535.9110000000002
2025-10-10T12:54:10+02:00,532.898
2025-10-10T12:54:11+02:00,535.136
2025-10-10T12:54:12+02:00,530.3330000000001
2025-10-10T12:54:13+02:00,528.929
2025-10-10T12:54:14+02:00,531.2629999999997
2025-10-10T12:54:15+02:00,529.6769999999998
2025-10-10T12:54:16+02:00,530.0200000000001
2025-10-10T12:54:17+02:00,528.6019999999999
2025-10-10T12:54:18+02:00,529.723
2025-10-10T12:54:19+02:00,529.898
2025-10-10T12:54:20+02:00,528.299
2025-10-10T12:54:21+02:00,533.0060000000002
2025-10-10T12:54:22+02:00,532.5219999999999
2025-10-10T12:54:23+02:00,533.7409999999999
2025-10-10T12:54:24+02:00,531.806
2025-10-10T12:54:25+02:00,534.8860000000001
2025-10-10T12:54:26+02:00,533.9549999999998
2025-10-10T12:54:27+02:00,533.4019999999997
2025-10-10T12:54:28+02:00,532.0279999999999
2025-10-10T12:54:29+02:00,534.4010000000001
2025-10-10T12:54:30+02:00,529.309
2025-10-10T12:54:31+02:00,527.9790000000002
2025-10-10T12:54:32+02:00,535.753
2025-10-10T12:54:33+02:00,531.2790000000001
2025-10-10T12:54:34+02:00,530.452
2025-10-10T12:54:35+02:00,531.1870000000004
2025-10-10T12:54:36+02:00,530.3179999999999
2025-10-10T12:54:37+02:00,528.467
2025-10-10T12:54:38+02:00,530.6070000000001
2025-10-10T12:54:39+02:00,528.6099999999999
2025-10-10T12:54:40+02:00,529.294
2025-10-10T12:54:41+02:00,530.45
2025-10-10T12:54:42+02:00,528.816
2025-10-10T12:54:43+02:00,529.3839999999999
2025-10-10T12:54:44+02:00,530.0560000000002
2025-10-10T12:54:45+02:00,526.781
2025-10-10T12:54:46+02:00,528.672
2025-10-10T12:54:47+02:00,530.3969999999999
2025-10-10T12:54:48+02:00,530.3209999999998
2025-10-10T12:54:49+02:00,531.313
2025-10-10T12:54:50+02:00,528.8752475247525
2025-10-10T12:54:51+02:00,532.1260000000002
2025-10-10T12:54:52+02:00,531.2545454545455
2025-10-10T12:54:53+02:00,530.941
2025-10-10T12:54:54+02:00,529.721
2025-10-10T12:54:55+02:00,530.3790000000002
2025-10-10T12:54:56+02:00,528.946
2025-10-10T12:54:57+02:00,531.582
2025-10-10T12:54:58+02:00,529.9970000000001
2025-10-10T12:54:59+02:00,530.373
2025-10-10T12:55:00+02:00,530.1100000000002
2025-10-10T12:55:01+02:00,527.257
2025-10-10T12:55:02+02:00,530.44
2025-10-10T12:55:03+02:00,531.4369999999999
2025-10-10T12:55:04+02:00,531.7589999999999
2025-10-10T12:55:05+02:00,529.882
2025-10-10T12:55:06+02:00,529.637
2025-10-10T12:55:07+02:00,530.2049999999998
2025-10-10T12:55:08+02:00,529.044
2025-10-10T12:55:09+02:00,528.1659999999997
2025-10-10T12:55:10+02:00,531.2389999999998
2025-10-10T12:55:11+02:00,529.405
2025-10-10T12:55:12+02:00,529.2050000000002
2025-10-10T12:55:13+02:00,526.7479999999998
2025-10-10T12:55:14+02:00,530.316
2025-10-10T12:55:15+02:00,529.4069999999999
2025-10-10T12:55:16+02:00,530.8220000000001
2025-10-10T12:55:17+02:00,528.7040000000001
2025-10-10T12:55:18+02:00,529.572
2025-10-10T12:55:19+02:00,531.05
2025-10-10T12:55:20+02:00,529.5429999999998
2025-10-10T12:55:21+02:00,528.6329999999998
2025-10-10T12:55:22+02:00,531.8540000000002
2025-10-10T12:55:23+02:00,528.9249999999997
2025-10-10T12:55:24+02:00,529.5829999999999
2025-10-10T12:55:25+02:00,529.6810000000002
2025-10-10T12:55:26+02:00,529.6830000000001
2025-10-10T12:55:27+02:00,531.3919999999999
2025-10-10T12:55:28+02:00,527.7490000000003
2025-10-10T12:55:29+02:00,528.9739999999999
2025-10-10T12:55:30+02:00,528.9680000000002
2025-10-10T12:55:31+02:00,527.234
2025-10-10T12:55:32+02:00,530.0240000000001
2025-10-10T12:55:33+02:00,530.254
2025-10-10T12:55:34+02:00,529.3820000000001
2025-10-10T12:55:35+02:00,529.894
2025-10-10T12:55:36+02:00,531.079
2025-10-10T12:55:37+02:00,533.1860000000001
2025-10-10T12:55:38+02:00,533.1109999999999
2025-10-10T12:55:39+02:00,529.9539999999998
2025-10-10T12:55:40+02:00,534.0059999999997
2025-10-10T12:55:41+02:00,530.847
2025-10-10T12:55:42+02:00,532.2090000000001
2025-10-10T12:55:43+02:00,532.0179999999999
2025-10-10T12:55:44+02:00,532.7490000000003
2025-10-10T12:55:45+02:00,533.8
2025-10-10T12:55:46+02:00,533.9949999999999
2025-10-10T12:55:47+02:00,534.604
2025-10-10T12:55:48+02:00,534.643
2025-10-10T12:55:49+02:00,535.5080000000002
2025-10-10T12:55:50+02:00,534.253
2025-10-10T12:55:51+02:00,534.2659999999998
2025-10-10T12:55:52+02:00,532.1030000000001
2025-10-10T12:55:53+02:00,532.7180000000003
2025-10-10T12:55:54+02:00,532.9909999999999
2025-10-10T12:55:55+02:00,532.9259999999999
2025-10-10T12:55:56+02:00,532.1909999999998
2025-10-10T12:55:57+02:00,532.8929999999998
2025-10-10T12:55:58+02:00,530.075
2025-10-10T12:55:59+02:00,532.1899999999999
2025-10-10T12:56:00+02:00,530.9039999999999
2025-10-10T12:56:01+02:00,529.1699999999998
2025-10-10T12:56:02+02:00,530.6569999999999
2025-10-10T12:56:03+02:00,532.6749999999998
2025-10-10T12:56:04+02:00,530.5709999999998
2025-10-10T12:56:05+02:00,528.595
2025-10-10T12:56:06+02:00,532.3919999999997
2025-10-10T12:56:07+02:00,530.475
2025-10-10T12:56:08+02:00,531.5910000000001
2025-10-10T12:56:09+02:00,533.0910000000002
2025-10-10T12:56:10+02:00,532.9270000000001
2025-10-10T12:56:11+02:00,533.685
2025-10-10T12:56:12+02:00,532.2999999999998
2025-10-10T12:56:13+02:00,531.806
2025-10-10T12:56:14+02:00,531.9069999999997
2025-10-10T12:56:15+02:00,532.0749999999999
2025-10-10T12:56:16+02:00,534.5970000000001
2025-10-10T12:56:17+02:00,531.711
2025-10-10T12:56:18+02:00,531.5309999999997
2025-10-10T12:56:19+02:00,533.032
2025-10-10T12:56:20+02:00,532.606
2025-10-10T12:56:21+02:00,532.254
2025-10-10T12:56:22+02:00,531.8660000000002
2025-10-10T12:56:23+02:00,533.081
2025-10-10T12:56:24+02:00,530.6900990099009
2025-10-10T12:56:25+02:00,530.8959595959598
2025-10-10T12:56:26+02:00,532.5267326732672
2025-10-10T12:56:27+02:00,531.187
2025-10-10T12:56:28+02:00,532.3780000000002
2025-10-10T12:56:29+02:00,531.5599999999998
2025-10-10T12:56:30+02:00,531.002
2025-10-10T12:56:31+02:00,530.1209999999996
2025-10-10T12:56:32+02:00,528.638
2025-10-10T12:56:33+02:00,532.161
2025-10-10T12:56:34+02:00,531.5089999999999
2025-10-10T12:56:35+02:00,531.9619999999999
2025-10-10T12:56:36+02:00,530.7839999999997
2025-10-10T12:56:37+02:00,532.602
2025-10-10T12:56:38+02:00,532.482
2025-10-10T12:56:39+02:00,531.4420000000002
2025-10-10T12:56:40+02:00,531.5709999999998
2025-10-10T12:56:41+02:00,533.4920000000003
2025-10-10T12:56:42+02:00,533.682
2025-10-10T12:56:43+02:00,533.409
2025-10-10T12:56:44+02:00,532.575
2025-10-10T12:56:45+02:00,534.547
2025-10-10T12:56:46+02:00,534.3109999999998
2025-10-10T12:56:47+02:00,535.3209999999998
2025-10-10T12:56:48+02:00,531.4159999999998
2025-10-10T12:56:49+02:00,536.6250000000003
2025-10-10T12:56:50+02:00,533.5240000000001
2025-10-10T12:56:51+02:00,533.9050000000002
2025-10-10T12:56:52+02:00,531.196
2025-10-10T12:56:53+02:00,532.7989999999999
2025-10-10T12:56:54+02:00,534.2539999999998
2025-10-10T12:56:55+02:00,535.8780000000002
2025-10-10T12:56:56+02:00,533.159
2025-10-10T12:56:57+02:00,534.3610000000001
2025-10-10T12:56:58+02:00,531.1490000000001
2025-10-10T12:56:59+02:00,535.0360000000002
2025-10-10T12:57:00+02:00,533.9949999999999
2025-10-10T12:57:01+02:00,532.2820000000002
2025-10-10T12:57:02+02:00,535.401
2025-10-10T12:57:03+02:00,535.7649999999999
2025-10-10T12:57:04+02:00,536.9740000000002
2025-10-10T12:57:05+02:00,532.886
2025-10-10T12:57:06+02:00,531.3189999999998
2025-10-10T12:57:07+02:00,532.347
2025-10-10T12:57:08+02:00,530.4999999999999
2025-10-10T12:57:09+02:00,534.3619999999999
2025-10-10T12:57:10+02:00,535.4540000000001
2025-10-10T12:57:11+02:00,535.1710000000002
2025-10-10T12:57:12+02:00,534.1801980198018
2025-10-10T12:57:13+02:00,534.6750000000001
2025-10-10T12:57:14+02:00,531.21
2025-10-10T12:57:15+02:00,520.97
2025-10-10T12:57:16+02:00,524.69
2025-10-10T12:57:17+02:00,521.635
2025-10-10T12:57:18+02:00,523.911
2025-10-10T12:57:19+02:00,529.3719999999998
2025-10-10T12:57:20+02:00,525.4489999999997
2025-10-10T12:57:21+02:00,535.024
2025-10-10T12:57:22+02:00,534.946
2025-10-10T12:57:23+02:00,534.712
2025-10-10T12:57:24+02:00,535.6410000000001
2025-10-10T12:57:25+02:00,533.262
2025-10-10T12:57:26+02:00,536.006
2025-10-10T12:57:27+02:00,534.684
2025-10-10T12:57:28+02:00,537.4239999999999
2025-10-10T12:57:29+02:00,538.137
2025-10-10T12:57:30+02:00,537.482
2025-10-10T12:57:31+02:00,534.4540000000002
2025-10-10T12:57:32+02:00,534.8980000000004
2025-10-10T12:57:33+02:00,534.6300000000001
2025-10-10T12:57:34+02:00,533.145
2025-10-10T12:57:35+02:00,532.7600000000001
2025-10-10T12:57:36+02:00,533.569
2025-10-10T12:57:37+02:00,535.8259999999999
2025-10-10T12:57:38+02:00,532.8489999999999
2025-10-10T12:57:39+02:00,537.6779999999998
2025-10-10T12:57:40+02:00,535.1330000000003
2025-10-10T12:57:41+02:00,536.0190000000002
2025-10-10T12:57:42+02:00,536.577
2025-10-10T12:57:43+02:00,535.849
2025-10-10T12:57:44+02:00,534.2639999999999
2025-10-10T12:57:45+02:00,535.0370000000001
2025-10-10T12:57:46+02:00,536.8929999999997
2025-10-10T12:57:47+02:00,534.7270000000001
2025-10-10T12:57:48+02:00,536.7890000000002
2025-10-10T12:57:49+02:00,535.065
2025-10-10T12:57:50+02:00,534.746
2025-10-10T12:57:51+02:00,533.9580000000001
2025-10-10T12:57:52+02:00,533.7229999999998
2025-10-10T12:57:53+02:00,534.576
2025-10-10T12:57:54+02:00,532.79
2025-10-10T12:57:55+02:00,535.875
2025-10-10T12:57:56+02:00,534.1470000000002
2025-10-10T12:57:57+02:00,534.43
2025-10-10T12:57:58+02:00,536.1390000000001
2025-10-10T12:57:59+02:00,532.6879999999998
2025-10-10T12:58:00+02:00,532.7366336633665
2025-10-10T12:58:01+02:00,526.7059999999999
2025-10-10T12:58:02+02:00,533.1740000000002
2025-10-10T12:58:03+02:00,531.8959999999998
2025-10-10T12:58:04+02:00,531.7249999999999
2025-10-10T12:58:05+02:00,525.2559999999999
2025-10-10T12:58:06+02:00,535.4240000000002
2025-10-10T12:58:07+02:00,531.2170000000001
2025-10-10T12:58:08+02:00,534.0909999999999
2025-10-10T12:58:09+02:00,531.6239999999999
2025-10-10T12:58:10+02:00,532.9940000000001
2025-10-10T12:58:11+02:00,533.2179999999997
2025-10-10T12:58:12+02:00,536.0649999999998
2025-10-10T12:58:13+02:00,535.0710000000001
2025-10-10T12:58:14+02:00,534.3759999999999
2025-10-10T12:58:15+02:00,535.1750000000001
2025-10-10T12:58:16+02:00,533.2760000000001
2025-10-10T12:58:17+02:00,534.0749999999998
2025-10-10T12:58:18+02:00,529.8099999999997
2025-10-10T12:58:19+02:00,534.3379999999999
2025-10-10T12:58:20+02:00,531.6549999999997
2025-10-10T12:58:21+02:00,528.41
2025-10-10T12:58:22+02:00,532.4529999999999
2025-10-10T12:58:23+02:00,532.5849999999999
2025-10-10T12:58:24+02:00,533.3349999999999
2025-10-10T12:58:25+02:00,531.681
2025-10-10T12:58:26+02:00,534.0660000000001
2025-10-10T12:58:27+02:00,531.275
2025-10-10T12:58:28+02:00,532.8300000000003
2025-10-10T12:58:29+02:00,532.0680000000002
2025-10-10T12:58:30+02:00,531.8329999999996
2025-10-10T12:58:31+02:00,529.3599999999999
2025-10-10T12:58:32+02:00,533.7530000000003
2025-10-10T12:58:33+02:00,533.3569999999999
2025-10-10T12:58:34+02:00,534.2479999999998
2025-10-10T12:58:35+02:00,532.1089999999998
2025-10-10T12:58:36+02:00,533.0809999999999
2025-10-10T12:58:37+02:00,531.296
2025-10-10T12:58:38+02:00,534.0119999999997
2025-10-10T12:58:39+02:00,530.4150000000002
2025-10-10T12:58:40+02:00,534.4949999999999
2025-10-10T12:58:41+02:00,534.9699999999998
2025-10-10T12:58:42+02:00,528.6959999999999
2025-10-10T12:58:43+02:00,528.7999999999997
2025-10-10T12:58:44+02:00,528.9159999999999
2025-10-10T12:58:45+02:00,534.1349999999999
2025-10-10T12:58:46+02:00,530.6579999999998
2025-10-10T12:58:47+02:00,531.8799999999999
2025-10-10T12:58:48+02:00,532.5799999999999
